year,wrkstat,marital,childs,age,educ,sex,race
2000,working full time,married,2.0,43.0,18.0,female,white
2000,working full time,divorced,2.0,59.0,14.0,female,white
2000,working full time,married,2.0,52.0,7.0,female,white
2000,working full time,married,3.0,40.0,10.0,male,white
2000,keeping house,separated,1.0,51.0,16.0,female,white
2000,working full time,never married,0.0,50.0,15.0,male,white
2000,working full time,never married,0.0,45.0,16.0,male,white
2000,working full time,married,0.0,36.0,16.0,female,white
2000,working full time,married,2.0,45.0,16.0,male,white
2000,working part time,divorced,0.0,71.0,16.0,male,white
2000,working full time,married,3.0,58.0,14.0,male,black
2000,working full time,married,3.0,31.0,15.0,female,white
2000,working full time,never married,1.0,25.0,12.0,female,white
2000,working full time,never married,0.0,34.0,16.0,female,other
2000,working full time,never married,0.0,26.0,16.0,male,white
2000,working full time,divorced,0.0,35.0,20.0,male,white
2000,working full time,married,2.0,42.0,16.0,male,white
2000,working full time,married,1.0,52.0,13.0,male,black
2000,working full time,divorced,0.0,27.0,16.0,female,white
2000,in school,never married,0.0,44.0,13.0,male,white
2000,working full time,never married,0.0,38.0,14.0,female,black
2000,retired,married,6.0,75.0,16.0,male,other
2000,working full time,never married,0.0,42.0,16.0,female,other
2000,keeping house,widowed,2.0,89.0,12.0,female,white
2000,working full time,married,1.0,52.0,15.0,female,white
2000,retired,married,3.0,74.0,12.0,male,white
2000,retired,divorced,0.0,61.0,16.0,male,white
2000,retired,married,1.0,76.0,12.0,female,white
2000,working full time,married,2.0,50.0,15.0,female,other
2000,working full time,separated,2.0,44.0,14.0,male,white
2000,working full time,married,2.0,38.0,17.0,female,white
2000,working full time,married,3.0,53.0,14.0,female,other
2000,working part time,married,3.0,71.0,3.0,female,white
2000,retired,widowed,3.0,73.0,14.0,female,white
2000,other,divorced,1.0,43.0,12.0,female,white
2000,working full time,married,2.0,36.0,20.0,male,white
2000,working part time,married,2.0,40.0,18.0,female,white
2000,working part time,married,0.0,42.0,12.0,female,white
2000,retired,divorced,3.0,68.0,12.0,female,white
2000,working full time,married,0.0,45.0,13.0,female,white
2000,working full time,divorced,0.0,34.0,12.0,female,white
2000,working full time,never married,0.0,26.0,16.0,female,white
2000,working part time,married,1.0,49.0,17.0,female,white
2000,working part time,married,2.0,59.0,18.0,female,white
2000,keeping house,never married,0.0,45.0,14.0,male,white
2000,retired,separated,3.0,77.0,3.0,male,white
2000,retired,separated,2.0,56.0,11.0,male,black
2000,other,never married,0.0,48.0,12.0,male,black
2000,keeping house,divorced,8.0,57.0,12.0,male,white
2000,working full time,married,1.0,37.0,19.0,male,other
2000,keeping house,married,2.0,35.0,12.0,female,other
2000,working full time,married,0.0,42.0,19.0,female,other
2000,working full time,married,2.0,46.0,12.0,female,white
2000,working full time,married,0.0,53.0,12.0,male,white
2000,working full time,never married,1.0,28.0,13.0,male,white
2000,working full time,married,2.0,54.0,17.0,female,white
2000,working part time,married,3.0,38.0,17.0,female,white
2000,working part time,married,5.0,32.0,14.0,female,white
2000,working full time,married,1.0,53.0,16.0,female,white
2000,working part time,never married,0.0,20.0,13.0,female,white
2000,working full time,married,3.0,40.0,14.0,female,white
2000,working full time,married,0.0,46.0,16.0,female,white
2000,working full time,married,2.0,41.0,16.0,male,white
2000,keeping house,married,2.0,29.0,15.0,female,white
2000,working full time,divorced,2.0,53.0,14.0,female,white
2000,retired,divorced,0.0,73.0,18.0,male,white
2000,"unemployed, laid off, looking for work",married,3.0,58.0,14.0,female,white
2000,working full time,married,1.0,58.0,15.0,female,white
2000,keeping house,married,4.0,52.0,13.0,female,white
2000,working full time,married,2.0,35.0,12.0,male,white
2000,working full time,never married,0.0,37.0,16.0,male,black
2000,working full time,married,2.0,41.0,6.0,male,other
2000,working full time,never married,0.0,38.0,15.0,female,white
2000,working full time,married,1.0,34.0,17.0,female,white
2000,working full time,never married,0.0,39.0,16.0,male,other
2000,working full time,divorced,3.0,56.0,14.0,male,white
2000,working full time,divorced,1.0,52.0,13.0,female,white
2000,working full time,divorced,1.0,36.0,15.0,female,white
2000,working part time,never married,0.0,20.0,14.0,male,other
2000,working full time,married,0.0,28.0,14.0,male,white
2000,keeping house,separated,2.0,38.0,12.0,female,other
2000,retired,divorced,2.0,79.0,10.0,female,white
2000,retired,widowed,1.0,84.0,11.0,female,white
2000,working full time,divorced,3.0,61.0,16.0,male,white
2000,working full time,divorced,5.0,47.0,12.0,female,white
2000,working full time,never married,0.0,20.0,14.0,female,white
2000,working full time,divorced,2.0,38.0,14.0,male,black
2000,working full time,widowed,0.0,38.0,16.0,male,white
2000,retired,divorced,7.0,70.0,17.0,female,white
2000,working full time,divorced,3.0,54.0,13.0,female,white
2000,working part time,divorced,4.0,32.0,11.0,female,white
2000,keeping house,never married,1.0,31.0,6.0,female,white
2000,working full time,divorced,3.0,26.0,14.0,male,black
2000,retired,widowed,1.0,84.0,6.0,female,white
2000,working full time,widowed,2.0,42.0,12.0,female,other
2000,working full time,married,0.0,41.0,12.0,female,black
2000,keeping house,married,2.0,32.0,13.0,female,white
2000,working full time,never married,,25.0,14.0,female,white
2000,retired,never married,0.0,51.0,11.0,male,white
2000,working part time,never married,0.0,30.0,12.0,male,white
2000,working full time,married,2.0,34.0,12.0,female,white
2000,"unemployed, laid off, looking for work",married,3.0,52.0,16.0,male,white
2000,"with a job, but not at work because of temporary illness, vacation, strike",married,2.0,52.0,12.0,female,white
2000,other,widowed,3.0,79.0,14.0,female,white
2000,"unemployed, laid off, looking for work",divorced,2.0,26.0,13.0,female,other
2000,in school,never married,2.0,32.0,13.0,female,black
2000,working full time,married,0.0,37.0,12.0,male,white
2000,keeping house,married,3.0,23.0,12.0,female,other
2000,working full time,married,3.0,32.0,10.0,male,other
2000,working full time,never married,1.0,21.0,12.0,female,other
2000,keeping house,married,2.0,24.0,9.0,female,other
2000,keeping house,married,3.0,28.0,16.0,female,black
2000,working full time,married,4.0,35.0,12.0,male,other
2000,working full time,widowed,4.0,48.0,20.0,male,black
2000,working full time,never married,1.0,30.0,12.0,male,white
2000,"with a job, but not at work because of temporary illness, vacation, strike",married,5.0,57.0,12.0,female,white
2000,other,divorced,1.0,46.0,12.0,male,black
2000,working full time,divorced,1.0,49.0,17.0,female,black
2000,working full time,married,2.0,20.0,12.0,male,other
2000,retired,widowed,1.0,74.0,13.0,female,white
2000,other,married,2.0,53.0,11.0,male,white
2000,working full time,married,7.0,66.0,16.0,male,other
2000,keeping house,married,1.0,27.0,16.0,female,white
2000,working full time,married,0.0,25.0,15.0,female,white
2000,working full time,married,3.0,54.0,13.0,female,white
2000,in school,never married,0.0,19.0,12.0,female,white
2000,"unemployed, laid off, looking for work",divorced,6.0,51.0,16.0,male,black
2000,working full time,married,0.0,31.0,12.0,male,other
2000,keeping house,never married,2.0,31.0,10.0,female,white
2000,working full time,separated,2.0,36.0,12.0,male,black
2000,working full time,widowed,2.0,60.0,12.0,female,white
2000,working full time,divorced,1.0,35.0,14.0,female,black
2000,working full time,married,2.0,55.0,18.0,female,white
2000,keeping house,married,0.0,51.0,20.0,female,white
2000,working full time,never married,0.0,25.0,18.0,female,white
2000,working full time,separated,0.0,49.0,16.0,female,white
2000,working full time,never married,0.0,38.0,8.0,male,white
2000,working full time,married,0.0,53.0,16.0,male,white
2000,"with a job, but not at work because of temporary illness, vacation, strike",married,4.0,52.0,18.0,female,white
2000,retired,married,2.0,60.0,13.0,male,black
2000,working full time,married,0.0,28.0,6.0,male,black
2000,keeping house,never married,3.0,44.0,12.0,female,black
2000,"with a job, but not at work because of temporary illness, vacation, strike",married,4.0,42.0,12.0,female,black
2000,working full time,married,3.0,42.0,17.0,male,other
2000,"unemployed, laid off, looking for work",never married,0.0,20.0,11.0,male,black
2000,retired,divorced,1.0,66.0,9.0,female,white
2000,"with a job, but not at work because of temporary illness, vacation, strike",married,2.0,42.0,9.0,female,black
2000,retired,married,0.0,72.0,16.0,male,white
2000,working full time,married,2.0,43.0,13.0,female,white
2000,working full time,never married,0.0,54.0,18.0,male,white
2000,working full time,never married,0.0,57.0,18.0,female,white
2000,working full time,never married,3.0,56.0,12.0,female,black
2000,working full time,never married,0.0,34.0,12.0,male,black
2000,keeping house,never married,2.0,31.0,12.0,female,black
2000,in school,never married,2.0,25.0,12.0,female,other
2000,keeping house,never married,3.0,30.0,9.0,female,black
2000,working full time,never married,1.0,24.0,10.0,male,black
2000,"unemployed, laid off, looking for work",never married,2.0,35.0,14.0,female,black
2000,working part time,never married,1.0,32.0,10.0,male,black
2000,"with a job, but not at work because of temporary illness, vacation, strike",married,2.0,38.0,14.0,female,other
2000,working full time,separated,4.0,46.0,9.0,female,white
2000,working full time,married,6.0,59.0,12.0,male,white
2000,working full time,never married,2.0,26.0,12.0,female,white
2000,working part time,divorced,0.0,29.0,12.0,female,white
2000,working full time,married,0.0,25.0,12.0,male,white
2000,"unemployed, laid off, looking for work",widowed,,59.0,8.0,female,white
2000,working full time,married,0.0,29.0,12.0,female,white
2000,working full time,never married,0.0,25.0,11.0,female,white
2000,retired,married,3.0,68.0,12.0,male,white
2000,retired,married,4.0,78.0,5.0,male,white
2000,working full time,never married,0.0,32.0,18.0,male,other
2000,working full time,widowed,1.0,54.0,13.0,female,white
2000,working full time,never married,0.0,40.0,16.0,female,white
2000,working full time,never married,0.0,41.0,12.0,male,white
2000,keeping house,married,2.0,37.0,8.0,female,other
2000,keeping house,married,1.0,31.0,12.0,female,white
2000,keeping house,separated,5.0,36.0,11.0,female,other
2000,"with a job, but not at work because of temporary illness, vacation, strike",never married,0.0,55.0,16.0,male,white
2000,working full time,never married,0.0,31.0,20.0,female,other
2000,working full time,married,4.0,58.0,12.0,male,white
2000,working full time,married,1.0,38.0,16.0,female,white
2000,keeping house,married,2.0,36.0,12.0,female,white
2000,keeping house,married,2.0,53.0,14.0,female,white
2000,working full time,divorced,1.0,25.0,14.0,female,white
2000,working full time,married,1.0,29.0,10.0,female,white
2000,working full time,married,0.0,52.0,16.0,male,white
2000,working part time,married,2.0,45.0,14.0,female,white
2000,keeping house,married,1.0,64.0,19.0,female,white
2000,working full time,married,1.0,42.0,16.0,male,white
2000,working part time,widowed,4.0,62.0,12.0,female,black
2000,keeping house,separated,1.0,44.0,12.0,female,white
2000,keeping house,separated,6.0,32.0,11.0,female,black
2000,in school,never married,0.0,21.0,13.0,female,black
2000,other,widowed,3.0,62.0,8.0,female,other
2000,working part time,widowed,4.0,48.0,15.0,female,black
2000,working full time,divorced,2.0,41.0,12.0,female,white
2000,working full time,never married,3.0,31.0,12.0,female,black
2000,working full time,separated,4.0,37.0,14.0,female,black
2000,other,divorced,4.0,40.0,14.0,female,white
2000,keeping house,never married,3.0,32.0,10.0,female,black
2000,working full time,never married,0.0,27.0,14.0,female,black
2000,working full time,married,2.0,48.0,18.0,female,white
2000,working full time,married,1.0,39.0,16.0,male,white
2000,in school,never married,0.0,21.0,13.0,male,white
2000,working part time,married,3.0,70.0,14.0,female,white
2000,working part time,married,2.0,48.0,12.0,female,white
2000,"unemployed, laid off, looking for work",married,3.0,44.0,14.0,female,white
2000,working full time,divorced,3.0,63.0,17.0,female,white
2000,working full time,married,2.0,43.0,19.0,male,white
2000,working full time,married,2.0,36.0,14.0,female,other
2000,working part time,never married,0.0,29.0,16.0,male,black
2000,working full time,married,4.0,51.0,8.0,female,other
2000,working full time,married,1.0,40.0,8.0,male,other
2000,working full time,divorced,2.0,62.0,18.0,male,other
2000,working full time,never married,4.0,33.0,13.0,female,other
2000,retired,married,1.0,82.0,6.0,male,white
2000,working full time,married,2.0,59.0,9.0,female,other
2000,working full time,married,2.0,49.0,13.0,female,white
2000,working full time,never married,3.0,41.0,14.0,female,other
2000,working full time,married,3.0,35.0,12.0,female,black
2000,working full time,never married,0.0,25.0,12.0,female,black
2000,in school,never married,0.0,19.0,12.0,male,black
2000,retired,married,7.0,63.0,4.0,male,black
2000,working full time,married,1.0,37.0,14.0,male,other
2000,working full time,separated,4.0,47.0,10.0,female,other
2000,in school,never married,0.0,19.0,13.0,female,other
2000,keeping house,widowed,1.0,43.0,14.0,female,other
2000,working full time,married,1.0,25.0,16.0,male,other
2000,working full time,married,1.0,35.0,16.0,male,white
2000,working full time,divorced,1.0,53.0,12.0,female,white
2000,working full time,married,2.0,49.0,12.0,female,white
2000,working full time,married,3.0,45.0,14.0,male,white
2000,working full time,married,2.0,52.0,13.0,female,white
2000,keeping house,married,3.0,36.0,14.0,female,white
2000,working full time,married,2.0,36.0,12.0,male,white
2000,keeping house,married,2.0,33.0,12.0,female,white
2000,other,widowed,4.0,62.0,14.0,female,white
2000,working full time,never married,0.0,34.0,12.0,female,white
2000,working full time,divorced,3.0,48.0,14.0,female,white
2000,working part time,married,2.0,38.0,13.0,female,white
2000,working full time,married,4.0,54.0,8.0,male,white
2000,working full time,married,0.0,32.0,12.0,female,white
2000,working full time,never married,2.0,38.0,11.0,male,black
2000,working full time,never married,0.0,39.0,14.0,female,other
2000,in school,never married,0.0,19.0,11.0,female,black
2000,working full time,never married,0.0,27.0,14.0,male,other
